label,author,comment,id,channel,title
0,RiaYulissetia,Kaya guanbin yaa makanan yg kaya kulit kebab,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,RiaYulissetia,Ini boboho bukann??? 😂itu mobil ke punya orang indo yg tinggal di sna  buat usaha mkan yaa,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,keyshawnaskew-q9t,"Mantep pisan euy  🔍𝐊𝗨𝗦𝗨𝗠𝗔𝗧𝟎𝗧𝟎🏆,🩸",iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,handikasurya4429,"D sana bisa maju, karna g ada ormas2, klok d Indonesia buat pabrik kyk gtu, ormas setiap hari dtg😂",iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,AraChannel25,"Di negara maju seperti China meski sudah berumur masih bisa bekerja asal kuat , di Konoha ahhh sudahh lah 😊",iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,HarisChannel1,Indonesia udh punya esemka,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,susantodjukiatmodjo2561,"Ko nex, ada yg salah itu, kan bukan di jepang, harga nya kok pake yen ¥ hehehe, kl 5 yen baru 600 perak, sebenernya yuan atau RMB yg benar.. di edit lg video nya tuh..., mantap ya chery , pantes chery tiggo 8 aja aki asli nya sesuai bawaan mau 5 sampe 7 jt disini wkwkwk",iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,buburayam1916,makan keliling asean asik koh,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,autosultanhartawan9341,aku sangat kaya raya berkelimpahan harta benda kekayaan kekuasaan kehormatan Kharisma kesehatan keselamatan keberuntungan kesuksesan kesejahteraan kemakmuran kenikmatan kejayaan ketentraman kedamaian kebahagiaan umur panjang yang berkah dan bermanfaat Aku adalah magnet uang aku sangat mencintai uang uang sangat mencintai aku uang datang kepadaku setiap saat setiap waktu 24 jam sehari selama-lamanya seterusnya datang dari berbagai arah penjuru mata angin dan datang dari semua arah yang tidak disangka-sangka dan tidak diduga-duga dari atas langit dari bawah bumi dari dasar laut dan dari manapun itu juga setiap uang yang aku belanjakan menarik dan mengajak semua teman-temannya untuk datang berbondong-bondong kepadaku setiap saat setiap waktu 24 jam sehari selama-lamanya datang dari berbagai arah penjuru mata angin dan datang dari semua arah yang tidak disangka-sangka dan tidak diduga-duga dari atas langit dari bawah bumi dari dasar laut dan dari manapun itu juga alam semesta sangat mencintaiku menyayangiku membahagiakanku melindungiku menyelamatkanku mendukungku memakmurkanku mensukseskanku mensejahterakanku Kun Fayakun terjadilah semua itu amin amin amin ya robbal alamin,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,rabolshogol2879,"nasib nasib lahir di konoha, mana hidup cm sekali. sekalinya hidup di negara bobrok. kapan bs hidup di negri maju",iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,CarolAnareta-n3d,Anti Sedot Sedotan GUNUNGWIN server GACOORRREEeeee,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,ArianaAnareta,"Sungguh luar biasa dan bikin nagih!  GUNUNGWIN -membuat ketagihan yang tak terkonversi, sangat sulit untuk berhenti bermain!",iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,savikalbar3747,Ko jeki(pengepul mobil) versi review makanan,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,andyrhmn,Sipit dong koh ga bisa bahasa china wkwk,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,hendrysetiawan8275,20:19 wo yao like this 😂,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,DaniRamadan-ny1fq,Yah chef pecinan satu satu nya yah saya,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,DaniRamadan-ny1fq,Warung nasi china daging bebek,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,DaniRamadan-ny1fq,Nih saya chef pecinan bila di china bukan di luar china.resto pecinan aroma bumbu kuning,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,DaniRamadan-ny1fq,Mau tau restoran pecinan tak,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,DaniRamadan-ny1fq,Sama mie indonesia di china mie standar indo di china untuk makan ternak,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,DaniRamadan-ny1fq,Mie kaki lima china aja premium,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,DaniRamadan-ny1fq,Bro di china karbo utamanya mie jgn makan nasi di indo nasi china untuk ternak,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,DaniRamadan-ny1fq,Di china street food adonan tepung di cetak itu untuk nenek miskin kaya mudah kerja persis cacing bandung lah,iEQLrEzZZDQ,Nex Carlos,KALAP MAKAN STREET FOOD DI CHINA!!
0,AbdulAzis-x2j,"😂 maka nya, di iringi dengan olahraga Mbak",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,fatirratushabibi6124,Makan nasi 1 hari 1 kali gak minum es dan gak makan olahan daging plus aku jaga gula banget,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,andisisandi3806,Kok malah matamu matamu  piye ki mbak 😅,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Lailasalsabilap,Yang pertama apa nama makanan nyaa enakk bngtt,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,fatihchanel2450,mungkin bisa contoh tanboykun makan dan olahraganya insya Allah seimbang,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,faridahb8045,"makannya gak kira""",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,auliaputriauliaputrivaller1916,Dimbangi donk sama Olga minum air putih😊,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,ZahraNia-ze3tq,Kebanyakan makan ??,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,ayusepta0911,"Yang bikin gua bilang enak cuma tzuyang sama hamzy doang ,lainnya engga deh",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,faridahsiti6249,"Diimbangi dg olahraga yg terukur dan teratur mbak, jd semua aman...cuan dan sehat tetep dapet",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,WindyKoto,Jd food blogger itu enak duitnya ngk enak utk kesehatan nya,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,dheemash,Semoga diberi sehat dan kemudahan dalam mencari rezeki ya kak😊😊😊 get well soon,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,supiyarsihsupiyarsih6987,Setiap pekerjaan da resiko nya masing2...🤔🤔,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,chungcahngapak2320,memang berlebihan itu g baik..😊,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,MyBara-g5u,Ya tapi harus jaga kesehatan ya  kak😊😊👌👌👌❤❤❤,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,rafinugrahadi9984,ayoo kaaa bisaa jadi separuh aku otot🤗,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,ratnaaputri2433,Ya diimbangi mbak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,pitrianaana4213,Kalo di barengi olahraga teratur tetap aman kak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,WawanHermawan-zy2iq,"Ya g mna gk?? Tepar barengin olahraga ka,, Farida nurhan, tanboykun sehat2 ajh tuh",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Hamdanqakilmubarok,Rizkyau❤🎉😊,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,SuburSubagio-x3c,"Kebanyakan pst akn berakibat fatal bagi tubuh ,entah esok atau lusa",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,JoeyMetcalfo-u4o,Tetap semangat dan jangan ragu menghadapi tantangan baru! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,IvonneMetcalfo-s5q,"Terima kasih, kontennya top banget! 𝑷𝒐𝒊𝒑𝒆𝒕𝟑𝟎𝟖",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,YogaFree-b1o,Enak dari pada kuli bangunan,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,chelseafabiola1278,"Hidup harus seimbang di sertain sayuran dan olahraga, kalau gak lagi vloging diet juga. Udah keliatan bngt kamu obesitas",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,TheFun88,Wow enk kk,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,BagasMaulana-e2v,Yang nyuruh jadi vloggers siapa?,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,KuyaShorts-p9m,Enak dan lezat,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,endahdwie,Dibarengi Sambil olahraga kaa 😢,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,bungaelga7862,CPT sehat kak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,evaherninda1223,roti yang pertama enak bngt jadi pengen makan sumpah coklat nya melimpahh✨✨😮,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,MpokOisNdut,"Contoh hamzy pe mukbang dari korea, di halaman apartemen nya ada alat olahraga yg slalu dia gunakan setelah mukbang, jd makan sama olahraga berimbang",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,budisugiono6986,Semoga sembuh ya,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,VieeVelocia17,Aku juga doyan makan doyan jajan tapi gak pernah gendut. Pernah sih gendut tp pas kecil,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,TerserahTerserah-vt3bk,Sebaiknya setelah makan olahraga,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,rexskiiy-y3k,Jangan lupa cardio kk,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Kiiiiiii-s1g,"Mangkanya sambil olahraga, jgn bisa makan doang",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,erlanggs7708,"Abis mkn biasakan setelah satu jam langsung olahraga jLan kaki minimal 10 menit... Biar gulanya jd energi ngga numpuk jd lemak dan jd diabet, hipertensi dll",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,IbamNdut-j3o,Itu memang konsukuensinya dulu aku juga pernah kyk gitu,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,seahorsee4205,Bagusnya ajak tim atau keluarga. Jadi cuma icip doank selebihnya dimakan rame atau bareng. Kalau dihabiskan sendiri ya amsiong. Terus emang harus sering detoks dan olahraga,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,poerwanto9143,Harus ada olahraga minimal seminggu 2x pagi dan sore,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Hashina03,Barengin olahraga kak❤,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,fidafifi1102,Makannya olahraga kack 😂,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Nikoken-z5x,"Kerjaan nya makan serba masuk , hidup g dikontrol . Obesitas awas. Bnyk penyakit",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,jaybon7057,Salah siapa ???,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,yulisciousblackting014,Jaga Kesehatan Kak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Ultramen-w3x,Food vlogger trans7 bilek: aman aman ae bang,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Naylaimtoatun,Semoga sembuh yah,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,asmirali5621,Kapan diet,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Rendyputra1999,Enak banget dah,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,ErulHairul-c1q,Kerja bagus 🤣🤣🤣👍,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,AhmadGeri-qi2xtehudhhenj,😮😮😮😮🎉❤🎉🎉🎉🎉,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,bambang5975,"Beli treadmil yg harga 2 juta ada, jalan kaki aja sambil main hp. Saya dirumah kayak gitu. Itu bakar lemak lebih banyak dibanding lari",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,ariyana2781,"Ga dihabisin juga gpp kok kak ,jadi jangan dipaksain, toh bukan konten mukbang ini.. Sebelum makan puasa aja dulu, klo bisa sih sekarang harus konsultasi sama dokter gimana baiknya. Biar ga keulang lagi.",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,itsZoyya,"Kok bisa masuk rumah sakit Bun😐,, padahal Bun sering makan-makanan sehat sama lezat 🧐⁉️",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,rookie981,"semangat kak, jangan lupa olahraga ya kak, supaya lebih banyak lagi konten makan makannya, bikin ngiler soalnya, sehat selalu kak",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,WirzanZidanulilmi,Makanya kurang banyak jadinya kaya gitu mbaa😂,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,jjeubejeheueibeurbriridhdidbdi,Harus di imbangi dengan olahraga angkat beban,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Chanel_Nazwa310,Semangat ya kak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Tom.foodies,"Saya juga lagi merintis jadi food blogger, tapi apa yang saya kontenin tidak semuanya saya makan, kalaupun saya makan paling porsi kecil itu pun pilah pilah dulu sesuai kebutuhan densan mempertimbangkan kesehatan.",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,selvi-h4g6w,Lha harusnya enak. Kalau smp spt itu artinya makan. Bukan mencicipi,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,SupermanObesitas,"Gws kak.,",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,HidayatYamin,Aku sih kalo laper² aja,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Suherni-s8u,Cepet semubuh yah ka❤❤❤❤,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,PiahSopiah-bf5be,Jangan lupa olahraga untuk menjaga kesehatan kak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,kendelireng4663,Sayangilah badan kita jangan disuruh kerja terus kasih kesempatan istirahat pencernaan kita jangan hanya demi uang kita mengabaikan nya,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,OppoOppo-g6j9r,Tkg mkn g brcrita tiba2 di impus,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,ellisembiring3463,Rajin olah raga kak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,rapikarahmi9241,"Setiap pekerjaan itu harus di imbangi. 
Kerja kantoran. Harus di siplin, jadi food vloger, harus rajin olahraga.",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,TinsSister,Sedang merasakan efek nya dr acara mkn besar,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,ribetiyati,"Lh iki tukang makan gk pernah olah raga yo wis,,rmh wis nuggu 😂😂😂",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,DansArtis,Inimah Bukan separuh aku lemak.. Seluruh tubuhku Lemak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,PhotoStoryChannel,Wah sampe sakitgitu beib😮,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,KristinSalawati-vf6jk,Gpp lah kan dapat wang,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,paringi_sabar,"gpp kak,, ttp semangaat yaaah.. smoga slalu sehat ❤❤❤",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Gitta_CH7,"PENGEN YANG PERTAMA, ENAK BANGET ITU KAYAKNYA😢",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,fanskakchachaping,Berjuang terus ya😊❤,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,KhoerunisaNurratna,Harusnya jgn dihabiskan. Icip aja trs kasih ulasan enak apa kagaknya. Klo dihabiskan mah ya eya laaah gak baik buat tubuh,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,aprilitasari-n5e,orng situ yg makan makan sndiri kok ngatain orng matamu,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Yustina-n4x,Tp resiko nya sgt menakutkan,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,DaffaAdha-t2s,Enak tenan 😂,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,peacehappy7104,Kok bisa bangga dengan badan kayak gitu. Dikontenin lagi nafsu tamaknya.,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,YunusYunus-u2e,Nikmatin ajah jangn putus asa klw bisa mkn makanan yang brat biar seht,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Sayaorangsatu,Yg kelihatannya makanan enak belumtentu sehat buat tubuh kita.,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,DwiYuniKusrini,Emang sll nafsu gt klo liat makanan?? Trs d habisin?? 😮,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,AbukPaicaoPaicao,Makanya jangan rakus .ba,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,litatrilestari5031,Emang ga bisa ya porsi makannya kaya makan biasa aja? Jadi kaya makan sehari-hari gitu jatohnya?,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,dewisoedewi7724,Memang klo foodfloger mkn nya hrs sebanyak itu kan cuma icip2 trus komentar,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Gerrrrdkambuh20,"Emang ga olahraga ka,",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,rindyaa,olah raga kak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,kyoichimyoo,"Aku saranin aja ya, kalo makan banyak gitu, klo bisa di usahain di atur kak, kaya tanboy kun, dia makan banyak tapi dia juga rutin olahraga, kalo kakak ga kuat buat olahraga makan sehat dulu aja, atau yg di paksain🙏🏻",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,pisanggoreng3489,Gantian ma aku 😅😅,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,nesyayani7891,Saran kak sari.. Gpp kerjaan nya foid vloger.. Di imbangi dgn olah raga kak.. Spy lemak dan kalori ga menum puk sehat trus ya kakk❤❤,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,링-n8c,Anjir gw jadi kejang² nih gegara si vernan salting,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,Nuna_zara_jungkookie,Sehat² ya kk,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,im123-g2g,"Vlog makannya jangan tiap hari cukup 2 kali seminggu, selebihnya puasa OCD cukup air, dan waktu tertentu makan. Jangan lupa olahraga Yach Mba yang cakep",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,ARDNChannel,Beresiko kalau nggak seimbang kak,1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,emhbismillah,"Heheh kak ak doainn kakak sembuhh ya dr kebiasaan suka makann aku berharapp kakak bisaa ikutiii langkah""cara rosull allaaah untukk dieeet yaituu dengan cara berpuasaaa",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
0,GROZA_GOD,"OLAHRAGA, UDAH TAU KERJAAN NYA MAKAN MULU",1P_ftjReeKM,Separuh Aku Lemak,"Yang selalu bilang kerjaan Food Vlogger itu enak, ada sisi gak enaknya jg 😁"
